time,m_dot,cost_eur,true_cost_eur
2023-06-01 22:00:00+00:00,55.0,44263.08328810218,44263.0832880046
2023-06-01 23:00:00+00:00,60.0,48282.97582961733,48282.97583430186
2023-06-02 00:00:00+00:00,55.0,44260.70658697271,44260.706586877495
2023-06-02 01:00:00+00:00,60.0,48280.4153721797,48280.41537674755
2023-06-02 02:00:00+00:00,55.0,44261.48681714147,44261.48681704549
2023-06-02 03:00:00+00:00,45.0,36222.26281853486,36222.2628177198
2023-06-02 04:00:00+00:00,10.0,8058.671431972464,8058.671431425251
2023-06-02 05:00:00+00:00,10.0,8059.2890495320835,8059.289048973071
2023-06-02 06:00:00+00:00,10.0,8053.224045096623,8053.2240446534815
2023-06-02 07:00:00+00:00,50.0,40241.501128941425,40241.50113045018
2023-06-02 08:00:00+00:00,60.0,48275.8118554395,48275.81185979758
2023-06-02 09:00:00+00:00,70.0,56312.2279905075,56312.22799188792
2023-06-02 10:00:00+00:00,75.0,60325.27245011752,60325.27245061513
2023-06-02 11:00:00+00:00,80.0,64324.4437897097,64324.44378810082
2023-06-02 12:00:00+00:00,80.0,64313.00057156508,64313.000570174816
2023-06-02 13:00:00+00:00,80.0,64328.96969118659,64328.96968949124
2023-06-02 14:00:00+00:00,70.0,56304.34376588778,56304.34376716153
2023-06-02 15:00:00+00:00,55.0,44257.129531737446,44257.1295316458
2023-06-02 16:00:00+00:00,50.0,40243.211977151805,40243.21197868882
2023-06-02 17:00:00+00:00,10.0,8054.938551442126,8054.938550966229
2023-06-02 18:00:00+00:00,10.0,8057.327496162733,8057.327495641195
2023-06-02 19:00:00+00:00,10.0,8055.057134013573,8055.05713353541
