time,m_dot,pinn_cost_eur,true_cost_eur,abs_error_eur,rel_error
2021-02-22 07:00:00+00:00,40.0,31880.72895704963,31880.725737192253,0.0032198573753703386,1.0099699121468575e-07
2021-02-23 09:00:00+00:00,10.0,7972.0765381216925,7972.075965582519,0.0005725391738451435,7.181807815115349e-08
2021-02-24 12:00:00+00:00,60.0,47803.37346062886,47803.37085717705,0.002603451815957669,5.4461678500317134e-08
2021-02-25 14:00:00+00:00,10.0,7970.817159511066,7970.8166392877065,0.0005202233596719452,6.526600504486169e-08
2021-02-26 16:00:00+00:00,10.0,7974.247795664734,7974.2471277215,0.0006679432344753877,8.376254512221237e-08
2021-02-27 18:00:00+00:00,10.0,7973.709551841087,7973.708909429526,0.000642411560875189,8.056621680907483e-08
2021-02-28 20:00:00+00:00,10.0,7968.452549296535,7968.45213659724,0.0004126992953388253,5.179165141200315e-08
2021-03-01 22:00:00+00:00,10.0,7965.309321471295,7965.309046280519,0.0002751907759375172,3.4548662819489095e-08
2021-03-03 01:00:00+00:00,10.0,7964.768953915707,7964.768437608964,0.0005163067435205448,6.482382342021253e-08
2021-03-04 03:00:00+00:00,10.0,7957.710982227667,7957.7105180652225,0.000464162444586691,5.83286414723716e-08
2021-03-05 05:00:00+00:00,10.0,7959.7366499405425,7959.735796675452,0.000853265090881905,1.0719766496691818e-07
2021-03-06 07:00:00+00:00,10.0,7949.661490753354,7949.660869073532,0.0006216798219611519,7.820205571995587e-08
2021-03-07 09:00:00+00:00,65.0,51626.989176152085,51626.98629969653,0.0028764555536326952,5.571612371468859e-08
2021-03-08 11:00:00+00:00,45.0,35758.63889811392,35758.63587217093,0.003025942984095309,8.462132039532833e-08
2021-03-09 13:00:00+00:00,50.0,39732.7771659503,39732.773777131224,0.0033888190737343393,8.529027173409531e-08
2021-03-10 16:00:00+00:00,10.0,7953.2316901832855,7953.230703837714,0.0009863455716185854,1.2401822702123866e-07
2021-03-11 18:00:00+00:00,80.0,63544.940367989126,63544.93695788201,0.003410107114177663,5.3664497512428966e-08
2021-03-12 20:00:00+00:00,80.0,63534.58618913966,63534.583236191516,0.0029529481471399777,4.6477807824629735e-08
2021-03-13 22:00:00+00:00,80.0,63525.04090292412,63525.03839900809,0.002503916031855624,3.941620652092581e-08
2021-03-15 00:00:00+00:00,80.0,63695.90834626448,63695.90534234453,0.0030039199482416734,4.716033052964974e-08
2021-03-16 02:00:00+00:00,80.0,63884.35456998528,63884.35079125035,0.003778734928346239,5.9149617648301955e-08
2021-03-17 05:00:00+00:00,80.0,64079.63902624573,64079.63439173598,0.004634509750758298,7.232422283287576e-08
2021-03-18 07:00:00+00:00,70.0,56245.361661629184,56245.355999919346,0.005661709838022944,1.0066092981375618e-07
2021-03-19 09:00:00+00:00,45.0,36192.01585251149,36192.01308845184,0.0027640596526907757,7.637208931932093e-08
2021-03-20 11:00:00+00:00,60.0,48238.54860503669,48238.54592575584,0.0026792808494064957,5.554232207494181e-08
2021-03-21 13:00:00+00:00,80.0,64281.12328290541,64281.12162282655,0.0016600788658251986,2.5825294125425557e-08
2021-03-22 15:00:00+00:00,40.0,32164.61674874025,32164.61457936019,0.0021693800590583123,6.744616998233255e-08
2021-03-23 18:00:00+00:00,10.0,8050.161640116038,8050.160661616295,0.000978499742814165,1.2155033712879515e-07
2021-03-24 20:00:00+00:00,10.0,8046.124692342734,8046.123913323745,0.0007790189893057686,9.68191637973348e-08
2021-03-25 22:00:00+00:00,10.0,8041.840691294191,8041.840118012067,0.0005732821236961172,7.128743106932234e-08
2021-03-27 00:00:00+00:00,10.0,8021.811128316809,8021.81092279446,0.00020552234946080716,2.5620443100393686e-08
2021-03-28 02:00:00+00:00,10.0,8008.920497813545,8008.9202564259695,0.00024138757544278633,3.013983995714398e-08
2021-03-29 04:00:00+00:00,10.0,7996.980558465795,7996.980228338596,0.000330127199049457,4.128148245463592e-08
2021-03-30 07:00:00+00:00,10.0,7992.08839064705,7992.087590213215,0.0008004338351383922,1.0015328610890606e-07
2021-03-31 09:00:00+00:00,10.0,7980.102837622125,7980.102178269366,0.0006593527587028802,8.262460093888535e-08
2021-04-01 11:00:00+00:00,10.0,7979.957665082585,7979.957010220207,0.0006548623778144247,8.206339674465823e-08
2021-04-02 13:00:00+00:00,69.0,54997.98780142223,54997.96415769564,0.02364372658485081,4.2990185078473075e-07
2021-04-03 15:00:00+00:00,10.0,7971.369798750222,7971.369569243224,0.00022950699803914176,2.879141347555958e-08
2021-04-04 17:00:00+00:00,10.0,7969.985628435496,7969.985466981414,0.00016145408244483406,2.0257763688746877e-08
2021-04-05 20:00:00+00:00,10.0,7971.229630489011,7971.229406988863,0.00022350014751282288,2.803835341680383e-08
2021-04-06 22:00:00+00:00,10.0,7971.094467042401,7971.0942505293015,0.00021651309998560464,2.7162280868964217e-08
2021-04-08 00:00:00+00:00,10.0,7969.516418175193,7969.515951866701,0.0004663084928324679,5.8511520073523116e-08
2021-04-09 02:00:00+00:00,10.0,7956.933030431344,7956.932841412302,0.00018901904240919976,2.375526420017593e-08
2021-04-10 04:00:00+00:00,10.0,7950.889754187735,7950.88951010464,0.00024408309491263935,3.069884124684563e-08
2021-04-11 06:00:00+00:00,10.0,7950.257350006346,7950.2567695480275,0.0005804583188364631,7.301126681014125e-08
2021-04-12 08:00:00+00:00,10.0,7950.268995201834,7950.26816433057,0.0008308712640427984,1.0450858356492176e-07
2021-04-13 11:00:00+00:00,10.0,7951.222009905562,7951.221131390462,0.0008785151003394276,1.1048807291302865e-07
2021-04-14 13:00:00+00:00,60.0,47674.16282871334,47674.159100124365,0.0037285889775375836,7.820985303830241e-08
2021-04-15 15:00:00+00:00,55.0,43699.846860050944,43699.84344884654,0.003411204401345458,7.805987700670869e-08
2021-04-16 17:00:00+00:00,50.0,39730.16237912217,39730.1590683591,0.0033107630733866245,8.333123124870667e-08
2021-04-17 19:00:00+00:00,10.0,7950.78721225521,7950.786355967911,0.0008562872990296455,1.0769844149827179e-07
2021-04-18 21:00:00+00:00,40.0,31782.977609314486,31782.975010143622,0.002599170864414191,8.17787153550853e-08
2021-04-20 00:00:00+00:00,80.0,63514.121951560985,63514.11967910606,0.002272454927151557,3.577873619597938e-08
2021-04-21 02:00:00+00:00,10.0,7948.0076990854495,7948.006916300872,0.0007827845774954767,9.848816007185235e-08
2021-04-22 04:00:00+00:00,65.0,51614.41361865527,51614.41071095091,0.002907704358221963,5.6335126563666904e-08
2021-04-23 06:00:00+00:00,10.0,7948.814262324676,7948.813366742678,0.0008955819976108614,1.1266864086145745e-07
2021-04-24 08:00:00+00:00,65.0,51621.99500137227,51621.99132724546,0.0036741268122568727,7.117367450959478e-08
2021-04-25 10:00:00+00:00,80.0,63475.00928770594,63475.00789904715,0.0013886587912566029,2.187725267610574e-08
2021-04-26 13:00:00+00:00,70.0,55596.93942308289,55596.9354004993,0.004022583590995055,7.235261367810608e-08
2021-04-27 15:00:00+00:00,60.0,47672.72756100996,47672.72300584877,0.004555161191092338,9.55506818112184e-08
2021-04-28 17:00:00+00:00,55.0,43715.84983214376,43715.84466737021,0.005164773545402568,1.1814420108891e-07
2021-04-29 19:00:00+00:00,80.0,63547.559845036194,63547.555021479864,0.004823556329938583,7.590467210327745e-08
2021-04-30 21:00:00+00:00,80.0,63580.86180198126,63580.85567264408,0.006129337176389527,9.640224418738796e-08
2021-05-01 23:00:00+00:00,80.0,63579.14560225106,63579.141319639675,0.004282611385860946,6.73587483568383e-08
2021-05-03 02:00:00+00:00,80.0,63640.377168207284,63640.37223308959,0.004935117693094071,7.75469646274729e-08
2021-05-04 04:00:00+00:00,45.0,35870.439265439345,35870.43366276774,0.005602671604719944,1.5619191162663526e-07
2021-05-05 06:00:00+00:00,55.0,43832.79396193795,43832.789473722165,0.004488215781748295,1.023940259248235e-07
2021-05-06 08:00:00+00:00,10.0,7975.773687588713,7975.772950452143,0.000737136570023722,9.24219600850762e-08
2021-05-07 10:00:00+00:00,10.0,7977.059201101839,7977.058403848508,0.0007972533312567975,9.99432736570327e-08
2021-05-08 12:00:00+00:00,80.0,63726.15380543836,63726.151066142695,0.0027392956690164283,4.298542477521039e-08
2021-05-09 15:00:00+00:00,80.0,63718.273582156835,63718.27113231458,0.0024498422571923584,3.844803408981079e-08
2021-05-10 17:00:00+00:00,80.0,63781.25419104093,63781.2478978958,0.006293145124800503,9.866763872601325e-08
2021-05-11 19:00:00+00:00,80.0,63744.84128336304,63744.83716917277,0.004114190269319806,6.454154477530949e-08
2021-05-12 21:00:00+00:00,80.0,63720.34305137851,63720.34039875751,0.0026526210058364086,4.1629109048813007e-08
2021-05-13 23:00:00+00:00,80.0,63833.889008741266,63833.886571877105,0.00243686416069977,3.817508686942972e-08
2021-05-15 01:00:00+00:00,80.0,63939.86967732538,63939.86844399087,0.001233334514836315,1.9288974861808583e-08
2021-05-16 03:00:00+00:00,80.0,64082.3188395497,64082.31678635999,0.002053189709840808,3.203987963829036e-08
2021-05-17 06:00:00+00:00,40.0,32167.710939398603,32167.706514185476,0.004425213126523886,1.3756694539068803e-07
2021-05-18 08:00:00+00:00,10.0,8051.046094318578,8051.045089944773,0.0010043738047897932,1.24750736629764e-07
2021-05-19 10:00:00+00:00,10.0,8050.690329609761,8050.689342237229,0.0009873725321085658,1.2264447057930283e-07
2021-05-20 12:00:00+00:00,55.0,44227.38766305134,44227.38475693389,0.002906117450038437,6.570855282106436e-08
2021-05-21 14:00:00+00:00,80.0,64264.955884744275,64264.95486589482,0.0010188494561589323,1.5853888868377908e-08
2021-05-22 16:00:00+00:00,80.0,64290.64984717463,64290.64775588412,0.0020912905092700385,3.252868929770614e-08
2021-05-23 19:00:00+00:00,50.0,40222.42534144607,40222.42192414339,0.003417302679736167,8.496014203274171e-08
2021-05-24 21:00:00+00:00,65.0,52271.72001048632,52271.716590164375,0.003420321947487537,6.543351105392503e-08
2021-05-25 23:00:00+00:00,65.0,52273.4477398097,52273.44424809783,0.0034917118682642467,6.679704989132063e-08
2021-05-27 01:00:00+00:00,70.0,56293.3127044466,56293.30908378422,0.0036206623844918795,6.431781041094098e-08
2021-05-28 03:00:00+00:00,55.0,44243.42513081887,44243.4214877713,0.0036430475665838458,8.234100001835998e-08
2021-05-29 05:00:00+00:00,60.0,48264.220666463996,48264.2168343962,0.00383206779952161,7.939769974818489e-08
2021-05-30 08:00:00+00:00,80.0,64282.05224294816,64282.05051961847,0.0017233296894119121,2.6808878672568426e-08
2021-05-31 10:00:00+00:00,50.0,40227.287436079816,40227.28376502407,0.0036710557469632477,9.125785793706598e-08
2021-06-01 12:00:00+00:00,10.0,8050.96456490614,8050.963564428461,0.0010004776795540238,1.242680669477636e-07
2021-06-02 14:00:00+00:00,60.0,48268.612211593936,48268.608085434935,0.0041261590013164096,8.548328134239114e-08
2021-06-03 16:00:00+00:00,45.0,36212.915638671686,36212.91184099879,0.0037976728926878422,1.0487068569098312e-07
2021-06-04 18:00:00+00:00,45.0,36214.53899173211,36214.53513945244,0.003852279667626135,1.0637385372547215e-07
2021-06-05 21:00:00+00:00,65.0,52285.761559459344,52285.75747116606,0.004088293280801736,7.819133696074232e-08
2021-06-06 23:00:00+00:00,70.0,56305.15571366471,56305.151577072014,0.004136592695431318,7.34673928359797e-08
2021-06-08 01:00:00+00:00,65.0,52283.97522979054,52283.97124855687,0.003981233676313423,7.61463518905714e-08
2021-06-09 03:00:00+00:00,60.0,48266.92719338695,48266.92322476448,0.003968622469983529,8.222240421851268e-08
2021-06-10 05:00:00+00:00,10.0,8052.264094328625,8052.263031749073,0.001062579552126408,1.3196036285911816e-07
2021-06-11 07:00:00+00:00,10.0,8054.477744723601,8054.47657304046,0.0011716831413650652,1.454698055347592e-07
2021-06-12 10:00:00+00:00,65.0,52286.87435217258,52286.87020000457,0.004152168010477908,7.941129376298761e-08
2021-06-13 12:00:00+00:00,80.0,64242.20685942565,64242.206776373525,8.305212395498529e-05,1.2927969805787143e-09
2021-06-14 14:00:00+00:00,60.0,48273.36186175997,48273.35753519889,0.00432656108023366,8.96262721816754e-08
2021-06-15 16:00:00+00:00,10.0,8053.400564926235,8053.399448037062,0.0011168891733177588,1.3868543091710706e-07
2021-06-16 18:00:00+00:00,10.0,8056.92115319057,8056.919868059635,0.0012851309356847196,1.5950648091234143e-07
2021-06-17 20:00:00+00:00,50.0,40238.809180773635,40238.80492025133,0.004260522306140047,1.0588093535268683e-07
2021-06-18 22:00:00+00:00,55.0,44259.090610917134,44259.08610883629,0.004502080846577883,1.0172105313621671e-07
2021-06-20 01:00:00+00:00,70.0,56307.19162421205,56307.18725804645,0.004366165601823013,7.75418877996259e-08
2021-06-21 03:00:00+00:00,70.0,56311.18242882553,56311.17783900428,0.004589821248373482,8.150817332186477e-08
2021-06-22 05:00:00+00:00,10.0,8054.650695949053,8054.649505953848,0.0011899952050953289,1.4774015988372469e-07
2021-06-23 07:00:00+00:00,10.0,8055.705630737828,8055.704396725525,0.0012340123030298855,1.5318490387272732e-07
2021-06-24 09:00:00+00:00,10.0,8054.734692642583,8054.733501940353,0.0011907022299055825,1.4782639667920705e-07
2021-06-25 11:00:00+00:00,10.0,8053.3659830246925,8053.364861454384,0.0011215703088964801,1.3926729125479653e-07
2021-06-26 14:00:00+00:00,50.0,40227.536555365776,40227.532812552476,0.0037428133000503294,9.304108505858721e-08
2021-06-27 16:00:00+00:00,10.0,8049.929393828312,8049.928437418315,0.0009564099964336492,1.1880975137046335e-07
2021-06-28 18:00:00+00:00,10.0,8059.171863046406,8059.17046640389,0.0013966425158287166,1.732985450697555e-07
2021-06-29 20:00:00+00:00,10.0,8053.491978283753,8053.490855434139,0.0011228496141484356,1.3942396348554098e-07
2021-06-30 22:00:00+00:00,10.0,8032.2181282098245,8032.2171516800545,0.0009765297700141673,1.215766147755204e-07
2021-07-02 00:00:00+00:00,10.0,8011.334794392223,8011.333774954062,0.0010194381602559588,1.2724949294273813e-07
2021-07-03 03:00:00+00:00,10.0,7987.514968763917,7987.514003319898,0.0009654440191297908,1.2086914891185074e-07
2021-07-04 05:00:00+00:00,10.0,7965.964923401452,7965.963919380725,0.0010040207271231338,1.2603882426631685e-07
2021-07-05 07:00:00+00:00,40.0,31814.34090204049,31814.33553465634,0.005367384150304133,1.6870961028203624e-07
2021-07-06 09:00:00+00:00,40.0,31816.182209336723,31816.17668508011,0.005524256612261524,1.7363043536278155e-07
2021-07-07 11:00:00+00:00,10.0,7958.830488014584,7958.8289335435275,0.0015544710568065057,1.9531404293893218e-07
2021-07-08 13:00:00+00:00,10.0,7959.906028259053,7959.904457316656,0.0015709423969383352,1.9735694123390601e-07
2021-07-09 16:00:00+00:00,55.0,43734.511513870515,43734.504588198644,0.006925671870703809,1.5835715849732424e-07
2021-07-10 18:00:00+00:00,55.0,43740.32895441048,43740.32194792851,0.0070064819665276445,1.6018359394465165e-07
2021-07-11 20:00:00+00:00,60.0,47708.20114235016,47708.1941985275,0.006943822663743049,1.4554779914632832e-07
2021-07-12 22:00:00+00:00,70.0,55651.61383121027,55651.60639518259,0.0074360276776133105,1.3361748485429814e-07
2021-07-14 00:00:00+00:00,70.0,55644.37130271466,55644.36463740217,0.0066653124886215664,1.197841421607393e-07
2021-07-15 02:00:00+00:00,65.0,51679.603714251105,51679.59710433601,0.006609915093577001,1.2790183090416463e-07
2021-07-16 05:00:00+00:00,45.0,35802.0755102255,35802.06952171488,0.005988510616589338,1.6726716345338843e-07
2021-07-17 07:00:00+00:00,10.0,7962.1653048379385,7962.1638221126705,0.0014827252680333913,1.8622139674739913e-07
2021-07-18 09:00:00+00:00,10.0,7966.199816194329,7966.198133591683,0.0016826026467242627,2.1121777527000063e-07
2021-07-19 11:00:00+00:00,45.0,35801.80630978484,35801.800555009635,0.005754775207606144,1.607398263381299e-07
2021-07-20 13:00:00+00:00,60.0,47720.8885261116,47720.88181377631,0.006712335292831995,1.406582410545809e-07
2021-07-21 15:00:00+00:00,65.0,51707.17080635514,51707.163110467736,0.007695887405134272,1.4883600152337806e-07
2021-07-22 17:00:00+00:00,65.0,51724.054955374704,51724.04638134575,0.00857402895053383,1.6576485317720824e-07
2021-07-23 20:00:00+00:00,75.0,59679.052813162125,59679.043595976604,0.009217185521265492,1.544459322655456e-07
2021-07-24 22:00:00+00:00,80.0,63627.98318134236,63627.97697520248,0.006206139878486283,9.753790974897925e-08
2021-07-26 00:00:00+00:00,80.0,63642.14125740828,63642.13621156356,0.0050458447221899405,7.928465350914848e-08
2021-07-27 02:00:00+00:00,80.0,63694.43670784195,63694.43108078155,0.005627060403639916,8.834462139617472e-08
2021-07-28 04:00:00+00:00,55.0,43870.91065412753,43870.90348196251,0.007172165023803245,1.6348341280725265e-07
2021-07-29 06:00:00+00:00,10.0,7986.55950808405,7986.558217972858,0.0012901111922474229,1.615353142359055e-07
2021-07-30 09:00:00+00:00,50.0,39895.50795202177,39895.50207410744,0.005877914329175837,1.4733275732758955e-07
2021-07-31 11:00:00+00:00,55.0,43876.05194650797,43876.04576449396,0.006182014010846615,1.4089724587051933e-07
2021-08-01 13:00:00+00:00,65.0,51833.97440099369,51833.9684358914,0.005965102289337665,1.1508094921452994e-07
2021-08-02 15:00:00+00:00,10.0,7983.625276491764,7983.624144468555,0.0011320232097205007,1.417931492220248e-07
2021-08-03 17:00:00+00:00,10.0,7990.2749160727035,7990.273491813569,0.0014242591341826483,1.7824910947261685e-07
2021-08-04 19:00:00+00:00,10.0,7987.813627161748,7987.81231884736,0.0013083143876428949,1.637888242811414e-07
2021-08-05 22:00:00+00:00,10.0,7970.567794402641,7970.566985007139,0.0008093955020740395,1.0154804597206635e-07
2021-08-07 00:00:00+00:00,10.0,7962.324140563291,7962.323401785425,0.0007387778659904143,9.278420742830917e-08
2021-08-08 02:00:00+00:00,80.0,63530.064365804574,63530.064358318676,7.4858980951830745e-06,1.1783241049556636e-10
2021-08-09 04:00:00+00:00,45.0,35788.42868135087,35788.42409984554,0.004581505330861546,1.2801640325577068e-07
2021-08-10 06:00:00+00:00,10.0,7959.730954058459,7959.729431042256,0.001523016203464067,1.9134019768607402e-07
2021-08-11 08:00:00+00:00,45.0,35780.307589197895,35780.302327891026,0.005261306869215332,1.4704478523697162e-07
2021-08-12 11:00:00+00:00,40.0,31804.01379855346,31804.009082279532,0.004716273928352166,1.48291805501799e-07
2021-08-13 13:00:00+00:00,50.0,39747.745640303896,39747.74014284249,0.005497461403138004,1.3830877887421877e-07
2021-08-14 15:00:00+00:00,65.0,51646.5007127481,51646.495378692816,0.005334055284038186,1.0328010158211498e-07
2021-08-15 17:00:00+00:00,45.0,35779.32944234364,35779.32422955693,0.005212786709307693,1.456927101184391e-07
2021-08-16 19:00:00+00:00,55.0,43719.91764976321,43719.91188921525,0.005760547959653195,1.3176028290651232e-07
2021-08-17 21:00:00+00:00,70.0,55624.362388248635,55624.35660741578,0.0057808328565442935,1.0392628713162821e-07
2021-08-19 00:00:00+00:00,75.0,59591.31173903842,59591.306062455864,0.005676582557498477,9.525856925485243e-08
2021-08-20 02:00:00+00:00,65.0,51672.19368564483,51672.18704981156,0.006635833269683644,1.2842176122518367e-07
2021-08-21 04:00:00+00:00,60.0,47706.225697693924,47706.21903610875,0.006661585175606888,1.3963766809510503e-07
2021-08-22 06:00:00+00:00,70.0,55637.45161603979,55637.44513267718,0.006483362609287724,1.1652876219514496e-07
2021-08-23 08:00:00+00:00,50.0,39771.739547811405,39771.73291225372,0.006635557685513049,1.6684105008657468e-07
2021-08-24 10:00:00+00:00,10.0,7962.40720962462,7962.405557411714,0.0016522129062650492,2.0750172735617411e-07
2021-08-25 12:00:00+00:00,50.0,39781.49059964107,39781.48344922019,0.007150420875404961,1.7974243937679546e-07
2021-08-26 15:00:00+00:00,60.0,47750.33555846992,47750.32645619083,0.009102279087528586,1.9062234257738453e-07
2021-08-27 17:00:00+00:00,75.0,59687.63791817206,59687.62726471056,0.01065346150426194,1.7848693256716786e-07
2021-08-28 19:00:00+00:00,80.0,63639.471146790165,63639.46157182888,0.009574961288308259,1.5045635293198245e-07
2021-08-29 21:00:00+00:00,80.0,63671.24686021143,63671.23852913589,0.008331075543537736,1.308451937909183e-07
2021-08-30 23:00:00+00:00,80.0,63740.56322665828,63740.554837074385,0.008389583897951525,1.316208169122035e-07
2021-09-01 01:00:00+00:00,80.0,63796.76782347362,63796.76012352851,0.007699945112108253,1.2069492405508697e-07
2021-09-02 04:00:00+00:00,60.0,47938.470193412206,47938.46184470185,0.008348710354766808,1.7415473996251762e-07
2021-09-03 06:00:00+00:00,45.0,35982.88348017475,35982.87680652297,0.006673651783785317,1.8546743274505673e-07
2021-09-04 08:00:00+00:00,65.0,51925.56078602118,51925.554244624655,0.006541396527609322,1.2597644105660777e-07
2021-09-05 10:00:00+00:00,70.0,55906.316963101825,55906.31070123987,0.006261861955863424,1.1200635263719505e-07
2021-09-06 12:00:00+00:00,60.0,47942.09340138448,47942.086634101026,0.006767283455701545,1.4115538005121664e-07
2021-09-07 14:00:00+00:00,50.0,39957.630589541775,39957.62440415443,0.0061853873485233635,1.5479867587764318e-07
2021-09-08 17:00:00+00:00,10.0,8008.211771074791,8008.209716063457,0.002055011334050505,2.56613076787815e-07
2021-09-09 19:00:00+00:00,10.0,8003.7613990977,8003.759564487509,0.0018346101905990508,2.2921855369339994e-07
2021-09-10 21:00:00+00:00,10.0,7994.344360125304,7994.342681840463,0.0016782848406364792,2.0993406302238782e-07
2021-09-11 23:00:00+00:00,45.0,35888.948888591105,35888.94376325495,0.005125336152559612,1.4281100568780403e-07
2021-09-13 01:00:00+00:00,55.0,43824.117085640406,43824.11081902076,0.006266619646339677,1.429947928954789e-07
2021-09-14 03:00:00+00:00,55.0,43818.75271064959,43818.74465349262,0.008057156970608048,1.8387466438340994e-07
2021-09-15 06:00:00+00:00,10.0,7982.600752857573,7982.598266972531,0.0024858850420059753,3.1141302092585477e-07
2021-09-16 08:00:00+00:00,10.0,7980.095610415287,7980.093252764698,0.0023576505891469424,2.9544148349991417e-07
2021-09-17 10:00:00+00:00,10.0,7974.559526373357,7974.557449419436,0.002076953920550295,2.604475461964739e-07
2021-09-18 12:00:00+00:00,70.0,55712.01043756188,55712.00133488847,0.009102673415327445,1.6338801689386173e-07
2021-09-19 14:00:00+00:00,80.0,63641.6677005254,63641.659322814936,0.008377710466447752,1.3163878120892036e-07
2021-09-20 16:00:00+00:00,45.0,35882.18231341385,35882.17239879295,0.00991462089587003,2.7631049714926803e-07
2021-09-21 19:00:00+00:00,60.0,47820.297938782634,47820.286355343174,0.011583439460082445,2.4222856742639465e-07
2021-09-22 21:00:00+00:00,80.0,63667.02109771199,63667.013290137045,0.007807574947946705,1.2263139970158932e-07
2021-09-23 23:00:00+00:00,80.0,63669.85562800322,63669.849504950194,0.006123053026385605,9.616880003449069e-08
2021-09-25 01:00:00+00:00,80.0,63749.58435440865,63749.5759976607,0.008356747952348087,1.31087114274564e-07
2021-09-26 03:00:00+00:00,75.0,59834.25252123513,59834.243098726736,0.009422508395800833,1.5747685444544857e-07
2021-09-27 05:00:00+00:00,10.0,8007.313107940174,8007.310974735706,0.002133204468009353,2.6640709660519235e-07
2021-09-28 07:00:00+00:00,10.0,8008.151843871615,8008.149654695529,0.002189176086176303,2.733685284805887e-07
2021-09-29 10:00:00+00:00,50.0,39943.43516970488,39943.42700305153,0.008166653344233055,2.0445550008574287e-07
2021-09-30 12:00:00+00:00,70.0,55892.84425529848,55892.834469063855,0.00978623462287942,1.7508925287401667e-07
2021-10-01 14:00:00+00:00,65.0,51953.735189475665,51953.72285114412,0.012338331544015091,2.3748695698877498e-07
2021-10-02 16:00:00+00:00,80.0,63923.204618417556,63923.19121520816,0.013403209399257321,2.0967678771022236e-07
2021-10-03 18:00:00+00:00,80.0,63722.43327084639,63722.430566881674,0.0027039647175115533,4.243348361576693e-08
2021-10-04 20:00:00+00:00,80.0,64052.99624941532,64052.98080306962,0.015446345700183883,2.411495219067916e-07
2021-10-05 23:00:00+00:00,80.0,64059.016403004476,64059.008355116144,0.008047888331930153,1.2563242135499308e-07
2021-10-07 01:00:00+00:00,80.0,64222.7705979321,64222.76139223338,0.00920569872687338,1.4334012621297632e-07
2021-10-08 03:00:00+00:00,80.0,64351.55386575493,64351.54519743875,0.008668316186231095,1.3470253379388453e-07
2021-10-09 05:00:00+00:00,10.0,8071.512467132254,8071.510465009328,0.0020021229256599327,2.480481111621913e-07
2021-10-10 07:00:00+00:00,70.0,56355.856051206196,56355.849727054425,0.006324151770968456,1.122181956247914e-07
2021-10-11 09:00:00+00:00,10.0,8065.8745723259135,8065.8728520328295,0.0017202930839630426,2.1328046151403157e-07
2021-10-12 12:00:00+00:00,10.0,8069.313629212254,8069.311746539091,0.0018826731638910132,2.333127313569605e-07
2021-10-13 14:00:00+00:00,10.0,8075.821159560816,8075.818965022919,0.002194537897594273,2.717418390307813e-07
2021-10-14 16:00:00+00:00,10.0,8084.809160854692,8084.806535578792,0.002625275899845292,3.247172197795578e-07
2021-10-15 18:00:00+00:00,10.0,8070.795979600629,8070.794028653858,0.0019509467711031903,2.417292230827428e-07
2021-10-16 20:00:00+00:00,80.0,64256.41758243848,64256.41692091376,0.0006615247184527107,1.0295076346977794e-08
2021-10-17 22:00:00+00:00,65.0,52302.55567434235,52302.55089192616,0.0047824161883909255,9.143753243456842e-08
2021-10-19 01:00:00+00:00,45.0,36224.67778085842,36224.67346452521,0.004316333215683699,1.1915451003652322e-07
2021-10-20 03:00:00+00:00,65.0,52299.68589295939,52299.68122281633,0.00467014305468183,8.929582251404611e-08
2021-10-21 05:00:00+00:00,50.0,40254.09921177721,40254.09427286494,0.004938912272336893,1.2269341453929883e-07
2021-10-22 07:00:00+00:00,55.0,44272.46304822441,44272.4580535615,0.004994662907847669,1.1281648060190719e-07
2021-10-23 09:00:00+00:00,55.0,44274.64779438721,44274.642698031865,0.005096355343994219,1.1510776909418041e-07
2021-10-24 11:00:00+00:00,70.0,56310.08355428766,56310.079217526014,0.004336761645390652,7.701572624085884e-08
2021-10-25 13:00:00+00:00,10.0,8058.489980595304,8058.488616631097,0.0013639642065754742,1.692580671175392e-07
2021-10-26 16:00:00+00:00,10.0,8086.874572916726,8086.871848658701,0.002724258024500159,3.3687414302541185e-07
2021-10-27 18:00:00+00:00,10.0,8035.449270660511,8035.449011627228,0.0002590332824183861,3.2236317171197015e-08
2021-10-28 20:00:00+00:00,10.0,8025.74372875527,8025.74315592697,0.0005728283003918477,7.137386393019085e-08
2021-10-29 22:00:00+00:00,10.0,7995.987678786978,7995.987525754983,0.00015303199506888632,1.913859848379218e-08
2021-10-31 00:00:00+00:00,10.0,7986.500797947363,7986.500024409417,0.0007735379458608804,9.685568680417589e-08
2021-11-01 02:00:00+00:00,10.0,7959.308508427272,7959.308003619839,0.0005048074326623464,6.342353287003277e-08
2021-11-02 05:00:00+00:00,10.0,7958.213936621314,7958.212536664117,0.0013999571974636638,1.7591352219348266e-07
2021-11-03 07:00:00+00:00,10.0,7968.624727066746,7968.622795071944,0.0019319948023621691,2.4245027674396624e-07
2021-11-04 09:00:00+00:00,10.0,7966.273170130002,7966.2713551245615,0.0018150054402212845,2.2783625608369107e-07
2021-11-05 11:00:00+00:00,70.0,55659.1504724378,55659.14322018278,0.007252255025377963,1.3029764045491277e-07
2021-11-06 13:00:00+00:00,80.0,63470.118513396905,63470.117309814625,0.0012035822801408358,1.8962975412151195e-08
2021-11-07 15:00:00+00:00,80.0,63592.8353675624,63592.82848445815,0.006883104251755867,1.0823711438234795e-07
2021-11-08 18:00:00+00:00,10.0,7997.406573137185,7997.4032024538155,0.003370683369212202,4.214722308937269e-07
2021-11-09 20:00:00+00:00,80.0,63562.9473680385,63562.94356636171,0.003801676786679309,5.98096401294157e-08
