time,m_dot,cost_eur,true_cost_eur
2023-01-17 19:00:00+00:00,80.0,63949.083191217425,63904.43566366431
2023-01-17 20:00:00+00:00,80.0,63927.3967791816,63882.187491300596
2023-01-17 21:00:00+00:00,80.0,63906.049553600795,63860.27350762138
2023-01-17 22:00:00+00:00,80.0,63892.24582001591,63845.924930336834
2023-01-17 23:00:00+00:00,80.0,63880.43878336186,63833.57602921656
2023-01-18 00:00:00+00:00,80.0,63876.68379040385,63829.30572381302
2023-01-18 01:00:00+00:00,80.0,63876.515416487106,63828.633968515576
2023-01-18 02:00:00+00:00,80.0,63875.26479794765,63826.87489148668
2023-01-18 03:00:00+00:00,80.0,63891.21577699566,63842.369730530794
2023-01-18 04:00:00+00:00,80.0,63923.1671978342,63873.945558797444
2023-01-18 05:00:00+00:00,55.0,44154.398292976315,44120.81089942916
2023-01-18 06:00:00+00:00,80.0,64114.87157850111,64065.45841254433
2023-01-18 07:00:00+00:00,60.0,48151.13436022836,48113.740639377946
2023-01-18 08:00:00+00:00,75.0,60121.13184325755,60073.86239580139
2023-01-18 09:00:00+00:00,40.0,32135.59329495472,32110.30522095086
2023-01-18 10:00:00+00:00,50.0,40151.60101172976,40119.651573793155
2023-01-18 11:00:00+00:00,65.0,52164.55678424944,52122.59233375884
2023-01-18 12:00:00+00:00,70.0,56155.0910143297,56109.45505671337
2023-01-18 13:00:00+00:00,65.0,52164.399999921814,52121.66610896816
2023-01-18 14:00:00+00:00,65.0,52157.839769290134,52114.68991311393
2023-01-18 15:00:00+00:00,60.0,48166.166661870804,48126.02894416235
2023-01-18 16:00:00+00:00,50.0,40155.67482896127,40121.97203772803
2023-01-18 17:00:00+00:00,55.0,44160.790014696504,44123.35799430555
2023-01-18 18:00:00+00:00,70.0,56148.09902835398,56099.92729458584
2023-01-18 19:00:00+00:00,75.0,60136.795031755646,60084.72385255481
2023-01-18 20:00:00+00:00,75.0,60133.47541070994,60080.937211356235
2023-01-18 21:00:00+00:00,80.0,64024.029782144375,63966.931972525475
2023-01-18 22:00:00+00:00,80.0,64001.96951711858,63944.241241096934
2023-01-18 23:00:00+00:00,80.0,64028.32249357248,63970.27190599309
2023-01-19 00:00:00+00:00,80.0,64075.077692624574,64016.84451753845
2023-01-19 01:00:00+00:00,80.0,64025.410043660646,63966.357876562055
2023-01-19 02:00:00+00:00,80.0,64032.92114167953,63973.42683215211
2023-01-19 03:00:00+00:00,80.0,64059.71882383371,63999.91659025151
2023-01-19 04:00:00+00:00,80.0,64113.70087208236,64053.722284900876
2023-01-19 05:00:00+00:00,55.0,44158.366627673444,44116.95131489898
2023-01-19 06:00:00+00:00,10.0,8045.487473076612,8038.107633731975
2023-01-19 07:00:00+00:00,40.0,32133.192089404587,32102.69382415636
2023-01-19 08:00:00+00:00,50.0,40148.824201132506,40110.289340265175
2023-01-19 09:00:00+00:00,55.0,44162.86059434802,44120.15795877443
2023-01-19 10:00:00+00:00,65.0,52157.24537677352,52106.27137752985
2023-01-19 11:00:00+00:00,60.0,48163.30477803151,48115.89153494007
2023-01-19 12:00:00+00:00,55.0,44157.63554956952,44113.85702649723
2023-01-19 13:00:00+00:00,50.0,40152.888837913575,40112.78778539817
2023-01-19 14:00:00+00:00,10.0,8041.911198046834,8034.021832170331
2023-01-19 15:00:00+00:00,10.0,8046.238719164424,8038.327030527285
2023-01-19 16:00:00+00:00,10.0,8043.391319063038,8035.398871039867
2023-01-19 17:00:00+00:00,50.0,40155.41713588774,40114.12874906006
2023-01-19 18:00:00+00:00,50.0,40147.74899331533,40106.06068028368
2023-01-19 19:00:00+00:00,55.0,44150.783486298766,44104.53057907366
2023-01-19 20:00:00+00:00,60.0,48162.18625120568,48111.3869899197
2023-01-19 21:00:00+00:00,75.0,60145.41808348507,60081.2916412264
2023-01-19 22:00:00+00:00,80.0,64119.00002569044,64050.00304153781
2023-01-19 23:00:00+00:00,80.0,64125.67980441237,64056.246897128105
2023-01-20 00:00:00+00:00,70.0,56163.29488678245,56102.23861476269
2023-01-20 01:00:00+00:00,75.0,60143.417919112784,60077.89457916709
2023-01-20 02:00:00+00:00,75.0,60137.44983322308,60071.87720758046
2023-01-20 03:00:00+00:00,65.0,52163.29772177872,52106.52809037736
2023-01-20 04:00:00+00:00,60.0,48173.1814758579,48120.87907904529
2023-01-20 05:00:00+00:00,10.0,8044.244138578989,8035.755236364832
2023-01-20 06:00:00+00:00,10.0,8058.094535343677,8049.727063097771
2023-01-20 07:00:00+00:00,10.0,8069.753842396692,8061.488581670657
