time,m_dot,cost_eur,true_cost_eur
2022-12-06 12:00:00+00:00,50.0,40676.31119090946,40715.3298674281
2022-12-06 13:00:00+00:00,45.0,36621.88388803979,36656.96099082912
2022-12-06 14:00:00+00:00,50.0,40686.16737878372,40725.136051272144
2022-12-06 15:00:00+00:00,45.0,36625.17724620541,36660.23772560559
2022-12-06 16:00:00+00:00,40.0,32574.939771175184,32606.015410428954
2022-12-06 17:00:00+00:00,45.0,36622.778349535496,36658.461574767796
2022-12-06 18:00:00+00:00,55.0,44715.97883144744,44759.673483313214
2022-12-06 19:00:00+00:00,65.0,52780.049383775055,52831.75650416467
2022-12-06 20:00:00+00:00,70.0,56762.790396303775,56818.68687134537
2022-12-06 21:00:00+00:00,75.0,60806.54321686317,60866.33758296838
2022-12-06 22:00:00+00:00,80.0,64790.69992882927,64854.665497608825
2022-12-06 23:00:00+00:00,80.0,64784.23029826809,64848.231381625854
2022-12-07 00:00:00+00:00,80.0,64666.01295171585,64781.891050044265
2022-12-07 01:00:00+00:00,80.0,64592.280411034786,64708.794896680556
2022-12-07 02:00:00+00:00,80.0,64647.16609536108,64763.209134707984
2022-12-07 03:00:00+00:00,80.0,64653.16937261727,64769.160691992234
2022-12-07 04:00:00+00:00,80.0,64722.287628532315,64837.684027210904
2022-12-07 05:00:00+00:00,75.0,60720.76579719909,60828.743586933866
2022-12-07 06:00:00+00:00,65.0,52757.879146193285,52850.66638239121
2022-12-07 07:00:00+00:00,60.0,48729.80408530296,48815.33713521841
2022-12-07 08:00:00+00:00,60.0,48712.67753727087,48798.34214251983
2022-12-07 09:00:00+00:00,65.0,52755.392353423566,52848.199126381725
2022-12-07 10:00:00+00:00,65.0,52722.62130257255,52816.433954415814
2022-12-07 11:00:00+00:00,65.0,52765.58061929394,52859.10142471185
2022-12-07 12:00:00+00:00,70.0,56769.58285434626,56870.4941626728
2022-12-07 13:00:00+00:00,55.0,44680.54360160261,44759.67062456881
2022-12-07 14:00:00+00:00,55.0,44715.11825561083,44794.02700335828
2022-12-07 15:00:00+00:00,50.0,40669.02464573316,40740.70664097134
2022-12-07 16:00:00+00:00,55.0,44689.78607513118,44768.85728411101
2022-12-07 17:00:00+00:00,60.0,48729.06836843555,48815.373367707245
2022-12-07 18:00:00+00:00,60.0,48710.49564533067,48796.92079122015
2022-12-07 19:00:00+00:00,60.0,48743.164544087405,48829.37954022154
2022-12-07 20:00:00+00:00,70.0,56744.481508834295,56846.213455774814
2022-12-07 21:00:00+00:00,75.0,60743.236792281146,60852.373955453215
2022-12-07 22:00:00+00:00,80.0,64764.521627463364,64880.90243503581
2022-12-07 23:00:00+00:00,75.0,60747.98692166104,60857.096176437495
2022-12-08 00:00:00+00:00,80.0,64717.214976901574,64900.563319739784
2022-12-08 01:00:00+00:00,80.0,64690.790778944356,64874.43503875161
2022-12-08 02:00:00+00:00,80.0,64698.10017135577,64882.27981352361
2022-12-08 03:00:00+00:00,80.0,64711.511926612126,64895.55325921377
2022-12-08 04:00:00+00:00,75.0,60708.51863177295,60881.35439103947
2022-12-08 05:00:00+00:00,75.0,60771.33800308981,60943.60627823853
2022-12-08 06:00:00+00:00,60.0,48712.685375569214,48850.18445055051
2022-12-08 07:00:00+00:00,55.0,44717.363379238195,44843.212338521465
2022-12-08 08:00:00+00:00,50.0,40656.94899403696,40771.3656960123
2022-12-08 09:00:00+00:00,55.0,44717.40977652073,44843.25776216969
2022-12-08 10:00:00+00:00,50.0,40656.93704152099,40771.40827293078
2022-12-08 11:00:00+00:00,50.0,40657.927870414605,40772.39159281504
2022-12-08 12:00:00+00:00,50.0,40656.48990716125,40770.96508650407
2022-12-08 13:00:00+00:00,50.0,40664.57061060277,40778.983990912355
2022-12-08 14:00:00+00:00,50.0,40668.671832450775,40783.05576620776
2022-12-08 15:00:00+00:00,45.0,36615.23518002255,36718.031296448244
2022-12-08 16:00:00+00:00,10.0,8162.472518554983,8184.90137530934
2022-12-08 17:00:00+00:00,50.0,40679.72829408526,40793.98099885242
2022-12-08 18:00:00+00:00,50.0,40680.1570417245,40794.30617157569
